sample_id,sample_type,alumina_content,silica_content,calcia_content,sintering_temperature,holding_time,heating_rate,cooling_rate,alpha_alumina_phase,calcium_aluminate_phase,mullite_phase,glass_phase,grain_size,grain_uniformity,total_porosity,closed_porosity,open_porosity,pore_size,fracture_toughness,flexural_strength,youngs_modulus
CER-1322,random_validation,87.4,7.85,4.76,1669,3.8,13.4,12.2,85.8,12.6,15.3,8.1,1.93,0.5,11.84,5.78,6.05,0.1,2.87,513,318.6
CER-1323,random_validation,87.48,4.3,8.22,1680.8,7.5,16.1,13.6,89.1,15,10,6,2.51,0.5,8.99,6.06,2.94,0.1,3.12,621.2,337.4
CER-1324,random_validation,90.95,6.1,2.94,1650.5,6.1,19.4,9.7,89.7,8.6,13.5,5.4,1.53,0.5,10.29,6.22,4.07,0.1,2.54,570.6,339.2
CER-1325,random_validation,90.78,5.29,3.92,1639.5,4.8,7,9.1,90.5,12,10.8,5.6,2.08,0.5,10.64,5.74,4.9,0.1,2.77,584.3,333.3
CER-1326,random_validation,87.52,4.79,7.69,1660,4.4,14.8,9.5,84.7,15,10.2,6.6,1.63,0.5,12.08,6.26,5.82,0.1,2.93,537.6,319.1
CER-1327,random_validation,86.99,8.11,4.9,1675.9,3,10.3,2.6,87,13.7,17,5.2,1.92,0.5,11.49,5.18,6.31,0.1,2.75,544.4,321.1
CER-1328,random_validation,93.56,3.2,3.25,1531.1,7.7,19.8,3.8,86.4,7.9,6.6,4.9,0.75,0.5,8.22,5.63,2.59,1.72,2.99,680.3,343.1
CER-1329,random_validation,93.97,3.91,2.12,1688.2,7.5,9.3,13.3,96.2,8.9,9.4,2.8,2.94,0.5,8.46,5.73,2.73,0.1,2.62,658.4,361.2
CER-1330,random_validation,93.66,5.47,0.87,1501.2,3.1,6.2,3.7,84.6,2.1,9.2,6.6,0.5,0.5,13.17,5.96,7.2,4.53,2.98,543.4,304.2
CER-1331,random_validation,86.84,8.31,4.84,1690.5,3.9,18,9.7,86.5,13.9,16.5,6.9,1.9,0.5,12.4,6.12,6.28,0.1,2.93,525.3,312.6
CER-1332,random_validation,87.15,6.15,6.7,1644.8,5.9,16,5.6,86.4,15,12.9,5.2,1.6,0.5,9.03,5.36,3.67,0.1,3.29,662,336.3
CER-1333,random_validation,92.25,3.56,4.19,1572.4,2.9,15.7,14.5,85.7,10.3,4.8,8,0.5,0.5,15.98,7.14,8.84,1.19,2.6,522.6,288.5
CER-1334,random_validation,93.6,5.26,1.14,1576.7,4.5,12,13.6,88.4,3.7,9,8.8,0.92,0.5,13.5,7.05,6.44,0.47,2.3,515,309.2
CER-1335,random_validation,92.53,2.67,4.8,1512.1,7.7,17,10.8,86,12.1,3.8,7.5,0.76,0.441,10.61,7.25,3.36,3.3,2.97,572.8,327.2
CER-1336,random_validation,94.53,2.34,3.14,1653.2,6.4,18.1,12,94.2,9.3,6.9,2.6,1.87,0.5,10.2,6.3,3.9,0.1,2.98,635,346
CER-1337,random_validation,86.97,4.97,8.06,1650.9,2.7,19.6,12.7,84,15,9.2,9,1.01,0.5,14.93,6.46,8.47,0.1,2.87,454,288.7
CER-1338,random_validation,89.19,6.24,4.57,1601.5,3.3,10.6,6.6,84.8,11.6,12,6.5,1.11,0.5,12.94,6,6.95,0.1,2.55,540.6,299.1
CER-1339,random_validation,85.24,10.28,4.47,1639.9,2.3,8.2,12.6,83.7,12.9,18.3,10.9,1.8,0.5,14.45,6.01,8.43,0.1,2.58,441.5,285.1
CER-1340,random_validation,90.68,8.37,0.95,1626.6,7.1,6,3,89.4,5.7,17.6,4.7,2.17,0.435,6.86,4.49,2.37,0.1,3.2,687.7,358.3
CER-1341,random_validation,89.88,4.72,5.4,1662.6,8,15.9,11.3,90.5,15,11.2,5.1,2.06,0.5,6.76,4.72,2.04,0.1,2.67,705.5,361.3
CER-1342,random_validation,85.75,4.8,9.45,1606.3,6.1,15.5,6.8,82.6,15,10.2,6.4,1.67,0.5,10.37,6.26,4.11,0.1,3.07,569.7,329
CER-1343,random_validation,96.31,1.36,2.33,1629.2,3.9,12.1,5.3,90.7,7.3,4.3,1,1.81,0.5,11.21,5.53,5.67,0.1,2.65,611.7,340.5
CER-1344,random_validation,94.66,3.29,2.06,1577.3,3.7,10.8,4.2,90.2,6,6.1,3.7,0.77,0.5,11.24,5.43,5.82,0.98,2.53,620.6,331.3
CER-1345,random_validation,94.38,3.43,2.18,1680.9,5.3,5.4,11,94,8.7,6.7,3.1,2.53,0.5,8.82,4.99,3.83,0.1,2.65,627.1,354.2
CER-1346,random_validation,87.65,5.82,6.53,1642.6,5.1,15.3,3.1,86.5,15,13.2,4.6,1.98,0.5,9.72,5.42,4.31,0.1,2.82,612.2,342.7
CER-1347,random_validation,85.45,7.06,7.49,1578.3,5.3,17,11.3,81.6,15,13,11.8,1.23,0.5,12.79,7.21,5.58,0.11,2.67,489.5,296.8
CER-1348,random_validation,86.93,7.08,6,1674.4,6.6,13.9,4.2,87.1,15,16.3,4.2,2.52,0.459,7.18,4.54,2.64,0.1,3.19,694.4,358.7
CER-1349,random_validation,96.85,2.24,0.91,1617.4,2.5,11.6,14.1,92.4,2.5,3.1,5.2,1.21,0.5,15.32,6.51,8.82,0.1,2,455.2,301.3
CER-1350,random_validation,95.86,3.29,0.84,1573.2,5.5,18.3,11.7,89.3,2.5,5.6,5.5,0.83,0.5,11.51,6.6,4.91,0.21,2.28,598.2,321
CER-1351,random_validation,94.31,4.03,1.66,1612.8,3.2,19.6,3.7,89.9,3.9,8.6,2.3,0.73,0.5,13.94,6.4,7.54,0.1,2.09,565.7,307.7
CER-1352,random_validation,86.21,5.26,8.52,1636.3,4.7,12.5,6.4,85.3,15,10.9,6.2,1.54,0.5,10.73,5.75,4.98,0.1,2.43,583.8,323.4
CER-1353,random_validation,86.84,4.69,8.47,1501.1,6.6,10.3,4.6,79.3,15,9.3,9.1,0.73,0.423,10.06,6.36,3.71,3.8,3.52,592.6,323.1
CER-1354,random_validation,86.52,4.64,8.84,1648.8,2.2,12.5,9.4,84.5,15,9.2,6.9,1.08,0.5,13.97,5.72,8.26,0.1,2.7,521,296.6
CER-1355,random_validation,93.23,4.35,2.42,1650.6,5.6,5.6,14.1,90.9,8.1,8.3,5,2.28,0.5,10,5.78,4.22,0.1,2.54,568.3,337.1
CER-1356,random_validation,93.2,2.86,3.95,1619.9,6.4,19.5,13.6,90.3,11.1,6.2,5.2,1.7,0.5,11.01,6.82,4.19,0.1,2.41,565.6,328.4
CER-1357,random_validation,88.21,5.18,6.61,1559.9,3.3,13.6,4.9,80.9,15,8.6,7.5,0.69,0.5,13.38,6.23,7.15,1.48,2.75,547.6,307.3
CER-1358,random_validation,95.39,1.71,2.9,1541.2,4.6,5.3,10.7,88.6,7.8,2.4,5.7,1.18,0.5,12.63,6.7,5.94,2.28,2.68,475.7,305.9
CER-1359,random_validation,90.5,6.38,3.11,1515.2,5.9,6.7,11.8,83.4,7.7,9.1,10.6,0.87,0.5,11.56,6.87,4.69,3.25,2.85,480.4,308.9
CER-1360,random_validation,94.75,2.79,2.46,1662.2,7.8,6.7,13.8,96.4,9.6,6.3,3.4,2.48,0.495,7.24,4.99,2.25,0.1,2.69,685,373.1
CER-1361,random_validation,88.54,8.06,3.4,1579.1,2.1,12.6,7.7,80.5,8.2,13.8,10.2,0.68,0.5,15.15,6.11,9.04,1.19,2.32,452.3,275
CER-1362,random_validation,87.11,6.17,6.72,1516,4.2,12.8,2.8,78.9,15,10.9,8,0.5,0.491,11.95,6.09,5.86,3.47,2.98,618.4,313.2
CER-1363,random_validation,91.25,4.07,4.68,1583.4,2.8,17.7,9.6,85.5,11.6,6.2,7.1,0.83,0.5,14.76,6.53,8.23,0.3,2.34,504.1,292.9
CER-1364,random_validation,92.74,2.82,4.44,1645.7,2.5,7.8,4.6,89.1,11.7,6.8,1.9,1.58,0.5,11.81,5.05,6.77,0.1,2.58,559.2,330.8
CER-1365,random_validation,86.57,7.85,5.58,1635.6,2.5,11.2,11.5,82.9,15,13.3,9.5,1.33,0.5,13.65,5.82,7.83,0.1,2.91,472.5,287.1
CER-1366,random_validation,94.27,2.59,3.14,1529.5,3.6,18.5,5.7,87.6,7,3.7,4.9,0.5,0.5,14.19,6.82,7.36,2.75,2.83,589.8,307.1
CER-1367,random_validation,91.7,3.6,4.71,1696.2,5.3,19.4,12.3,93.1,14.6,8.7,2.8,2.03,0.5,11.12,6.26,4.86,0.1,2.97,583.4,343.4
CER-1368,random_validation,87.51,4.93,7.56,1527.5,6.6,7.6,10.9,82.5,15,7.5,10.3,1.19,0.5,10.35,6.52,3.83,2.6,2.93,555.9,321
CER-1369,random_validation,87.42,5.85,6.73,1570.7,4.3,5.1,11,81.2,15,10.2,9.3,1.28,0.5,12.48,6.43,6.04,1,2.93,475.5,300.1
CER-1370,random_validation,93.44,4.64,1.91,1603.5,3.6,16.9,12.7,90,4.4,8.5,7.5,1,0.5,13.58,6.54,7.04,0.1,2.54,513.5,303.4
CER-1371,random_validation,92.97,3.08,3.96,1634.8,4.9,19.9,11.8,90.6,10.2,6.8,4.6,1.45,0.5,12.3,6.7,5.6,0.1,2.49,537.7,318.4
CER-1372,random_validation,88.43,3.99,7.57,1690.6,4.6,10.5,3.3,91.1,15,10.6,0.8,2.4,0.495,9.27,4.92,4.34,0.1,3.14,637.8,358.2
CER-1373,random_validation,96.88,2.62,0.5,1511.9,3.5,11.5,13.9,89.1,0.8,1.9,9.4,0.5,0.5,15.31,7.3,8.02,4.25,2.54,528.7,279.1
CER-1374,random_validation,93.73,5.03,1.24,1643.4,6.1,18.3,12,93.5,4.9,9.8,5.8,1.66,0.5,11.63,7.05,4.58,0.1,2.4,565.3,322.8
CER-1375,random_validation,96.09,1.39,2.52,1554.9,2.4,6.3,9.8,87.8,5.6,1.2,6.6,0.66,0.5,14.7,6.16,8.54,1.63,2.67,509.6,304.5
CER-1376,random_validation,87.02,7.52,5.46,1595.9,4,6.8,13.3,82.2,14.4,13.5,10.2,1.2,0.5,12.78,6.41,6.37,0.1,3.08,515.7,303.9
CER-1377,random_validation,93.29,4.64,2.07,1550.7,5.7,9.9,10.2,86.2,5.4,8.7,7.4,1.23,0.5,11.03,6.47,4.56,1.72,2.73,534.5,319.5
CER-1378,random_validation,93.08,6.18,0.74,1543.1,7.9,9.2,3.6,87.1,3,13.1,5.6,1.58,0.386,7.05,4.88,2.16,1.28,2.86,658,359
CER-1379,random_validation,87.75,6.67,5.58,1525.1,7.2,14.6,8.3,82.1,14.4,11.6,8.5,0.9,0.391,10.16,6.68,3.48,2.71,3.15,597.5,330
CER-1380,random_validation,90.95,4.53,4.51,1665,3.9,7.3,7.8,89.2,13,9.5,3.6,2.01,0.5,10.61,5.24,5.37,0.1,2.94,586,341.2
CER-1381,random_validation,87.4,10.47,2.13,1512.9,3.5,15.3,12.7,78.4,4.2,16.9,12,0.5,0.5,15.46,7.34,8.13,3.88,3.09,472.5,269.6
CER-1382,random_validation,88.11,4.52,7.37,1620.3,7.3,5.1,5.2,88,15,10.9,3.5,2.46,0.445,5.95,3.97,1.98,0.1,2.83,724,379.1
CER-1383,random_validation,89.95,6.52,3.54,1684.6,5.5,11.7,11.2,91.7,10.8,13.8,5.2,2.13,0.475,10.03,5.75,4.28,0.1,2.76,599.9,335.7
CER-1384,random_validation,94.22,2.41,3.37,1688.3,7.3,14.2,11.4,96.9,12.3,7.6,2.6,2.47,0.5,8.05,5.33,2.72,0.1,3.06,690.7,356.2
CER-1385,random_validation,86.06,4.81,9.12,1629,2.2,19.7,8.8,81.9,15,9.1,7.2,0.79,0.5,14.83,6.11,8.73,0.1,2.5,504.6,281.1
CER-1386,random_validation,90.76,4.83,4.41,1558.2,7.7,13.6,13.4,86.3,12.2,9.7,9.5,1.39,0.5,9,6.18,2.82,0.69,2.75,626.3,332.7
CER-1387,random_validation,87.56,6.89,5.54,1540,5.3,7.3,12.4,80.8,14,12.2,11.5,1.41,0.5,11.45,6.45,5,1.96,2.97,480.8,303.6
CER-1388,random_validation,91.03,2.77,6.2,1537.1,5,6.4,2.2,85.1,15,5.5,3.1,1.23,0.389,10.22,5.62,4.61,1.79,2.79,596.5,339.7
CER-1389,random_validation,87.86,4.49,7.64,1670.1,4.5,7.8,11.2,86.2,15,9.5,6,2.17,0.5,10.11,5.31,4.79,0.1,2.66,572,338.6
CER-1390,random_validation,88.87,3.37,7.77,1594.5,5,19.5,13.8,84.3,15,6.4,8.8,1.17,0.5,12.57,6.94,5.63,0.1,2.85,532.8,307.6
CER-1391,random_validation,86.21,10.63,3.16,1535.5,2.8,14.2,14.9,77.9,8,16.6,12,0.5,0.5,16.27,7.17,9.1,3.17,2.4,452.2,268
CER-1392,random_validation,92.41,2.52,5.07,1522.5,6,5.1,2.4,85.3,14.6,6.3,4,0.98,0.362,8.42,5.05,3.36,2.7,3,668.9,347.2
CER-1393,random_validation,89.65,6.98,3.37,1610.2,5.5,5,8.8,85.9,9.8,14.5,7.4,2.23,0.5,9.71,5.58,4.13,0.1,2.96,557.9,332
CER-1394,random_validation,90.46,4.83,4.71,1622.3,3.8,5.6,8,86.7,13.6,9.9,5.9,1.41,0.406,12.49,6.13,6.36,0.1,2.59,528,317.1
CER-1395,random_validation,90.03,8.74,1.23,1582.4,2.1,18.8,8.3,82.4,2.7,14.8,9.5,0.5,0.5,15.46,6.24,9.22,0.74,2.49,522.7,283.8
CER-1396,random_validation,88.03,7.11,4.85,1523.3,2.9,9.7,13.5,78.9,12.2,10.1,12,0.5,0.5,15.5,6.89,8.61,3.64,2.85,493.7,269.6
CER-1397,random_validation,91.78,3.97,4.25,1627.6,4.4,9.8,2.7,90,11.3,9.5,2,1.78,0.495,9.55,4.97,4.58,0.1,2.62,636,347.1
CER-1398,random_validation,87.84,10.09,2.08,1632,2.1,6.8,12.8,85.2,7,18.1,10.9,1.25,0.5,14.28,5.78,8.51,0.1,2.61,438.6,287.2
CER-1399,random_validation,90.84,2.77,6.4,1561.1,4.4,18,7.6,87,15,5.4,5.8,0.73,0.5,12.54,6.52,6.02,1.09,2.84,581.6,305.5
CER-1400,random_validation,88.86,3.39,7.75,1657.2,3.6,13.9,12.5,87,15,6.9,6.5,1.75,0.5,13.71,6.57,7.14,0.1,2.53,494.3,298.1
CER-1401,random_validation,95.8,2.23,1.97,1673.8,3.4,19.7,11,94.2,5.6,5.6,2.5,1.62,0.5,12.82,6.02,6.8,0.1,2.71,525.6,321.2
CER-1402,random_validation,89.96,8.76,1.29,1588.3,3.3,19.1,3.7,84.2,3.2,17.3,8,0.87,0.5,13.98,6.48,7.49,0.1,2.36,495.4,294.1
CER-1403,random_validation,94.8,3.11,2.09,1624.4,7.3,8.5,8,92.4,7.3,7.7,3.3,2.58,0.445,8.01,5.33,2.68,0.1,2.74,671.6,352.4
CER-1404,random_validation,88.39,5.55,6.06,1568.9,5.2,12.7,6.8,83.5,15,10.4,8.3,1,0.476,11.64,6.5,5.14,0.68,2.95,569.4,303.8
CER-1405,random_validation,96.87,2.41,0.73,1697.3,7,10.3,6.9,97.4,5,8.6,0,2.99,0.434,6.68,4.34,2.34,0.1,3,715.7,377.2
CER-1406,random_validation,90.59,5.34,4.07,1601.9,3.3,10.3,13.1,83.5,10.8,9.3,8.1,0.9,0.5,13.8,6.39,7.41,0.1,2.71,499.8,296.6
CER-1407,random_validation,94.83,3.41,1.77,1660.4,7.2,5.9,7.7,94.2,7.8,8.5,1.4,2.67,0.404,6.81,4.5,2.31,0.1,3.15,718.1,364.1
CER-1408,random_validation,86.54,8.39,5.07,1535.9,6.4,16.2,4.7,82.1,13,15.9,8.6,0.81,0.481,9.7,6.03,3.67,2.17,3.19,611.2,319.9
CER-1409,random_validation,96.7,2.77,0.53,1579,3.1,17.4,9.4,89.8,0.8,4.9,4.5,0.65,0.5,14.28,6.49,7.78,1.21,2.04,543.5,303.2
CER-1410,random_validation,95.14,2.24,2.61,1526.4,7,7.6,3,87.6,7.3,5.2,3.8,1.27,0.439,9.13,5.94,3.18,1.99,2.76,617.1,340.6
CER-1411,random_validation,93.78,2.08,4.14,1600.6,5.5,19,13.2,89.1,11.2,3.9,5.3,1.49,0.5,12.09,6.98,5.11,0.1,2.93,507.5,316.4
CER-1412,random_validation,92.06,7.11,0.83,1683.7,7.3,5.6,4.4,91.2,5.8,16.1,2,2.71,0.334,5.67,3.76,1.91,0.1,3.17,744.4,372.6
CER-1413,random_validation,92.73,2.74,4.53,1643.4,5.8,6.1,15,90.7,13.9,5.5,5.1,2.38,0.476,9.73,5.72,4.01,0.1,3.1,611,334.6
CER-1414,random_validation,91.71,4.88,3.41,1508.4,4.6,9.4,7.4,83.7,8.2,7.7,9.3,0.55,0.478,12.4,6.56,5.84,3.98,2.82,572.6,307.6
CER-1415,random_validation,91.08,5.6,3.32,1505.7,2.5,15.3,9.3,80.4,6.4,7.9,10.6,0.5,0.5,15.63,6.66,8.97,4.53,2.77,436.1,272.6
CER-1416,random_validation,90.94,3.25,5.81,1583.9,3.2,19.7,14.5,84.1,13.8,4.9,8.2,0.5,0.5,14.75,6.76,7.99,0.33,2.81,584.4,294.7
CER-1417,random_validation,85.43,5.82,8.75,1609.5,2.4,19,2.8,80.7,15,11.7,5.5,0.5,0.5,13.74,5.78,7.95,0.1,3.06,607.2,299
CER-1418,random_validation,89.21,5.64,5.15,1648.6,5.2,5.7,7.3,88.3,14.3,12.7,5.9,2.57,0.432,9.03,5.04,3.99,0.1,2.83,628.1,343.8
CER-1419,random_validation,90,3.38,6.62,1579.9,7.2,11.2,5.1,86.2,15,7.7,5.3,1.2,0.48,7.79,5.13,2.66,0.1,3.3,693.1,350.4
CER-1420,random_validation,94.09,3.4,2.51,1646.6,6.5,10.8,13.3,94.2,8.1,7.8,4.7,2.46,0.5,8.86,5.54,3.32,0.1,2.55,632.7,344
CER-1421,random_validation,88.93,9.3,1.77,1615.9,6.3,12.3,10.3,86.8,5.9,18,9.2,1.68,0.5,9.48,5.83,3.65,0.1,2.7,603.2,326.8
CER-1422,random_validation,87.82,4.14,8.04,1594.9,2.8,11.7,9.4,82.7,15,7.1,6.9,0.76,0.5,14.48,6.36,8.12,0.1,2.57,517.7,301.3
CER-1423,random_validation,91.36,4.26,4.38,1610.1,7.9,7.4,8.6,88.5,14.4,9.1,5.4,2.11,0.448,7.39,5.12,2.26,0.1,3.05,678.3,360.6
CER-1424,random_validation,85.21,11.32,3.47,1508.1,4.6,18.4,12.7,76.6,8.3,17.8,12,0.5,0.5,14.22,7.54,6.68,3.99,3.07,517.9,279.2
CER-1425,random_validation,90.68,3.67,5.66,1688.8,4.9,13.2,3.4,92.1,15,10.4,0.7,2.2,0.485,8.84,4.83,4.01,0.1,2.88,659.3,352.2
CER-1426,random_validation,92.28,6.61,1.11,1574.4,4.3,8.2,8.7,86.9,3.1,11.3,7.6,1.13,0.5,12.4,6.38,6.02,0.82,2.76,504.6,308.5
CER-1427,random_validation,85.49,11.43,3.08,1657.3,4.9,9.8,14.4,85.2,9.8,20,12,1.99,0.5,12.05,6.59,5.46,0.1,2.81,458.8,303.9
CER-1428,random_validation,88.19,6.92,4.9,1670.8,3.2,6.7,14.7,87.4,15,13.1,7.8,1.93,0.5,12.9,5.92,6.98,0.1,2.7,491.3,310.9
CER-1429,random_validation,85.17,4.83,10,1688.7,5.2,18.3,11.3,86.2,15,10.7,7.7,1.83,0.5,11.32,6.35,4.98,0.1,3.03,580.6,322.7
CER-1430,random_validation,89.51,8.56,1.94,1610.1,6.1,9.1,6.8,86.9,6.8,17.2,6.7,1.84,0.467,9.74,5.91,3.84,0.1,3.08,612.8,326.4
CER-1431,random_validation,91.46,3.45,5.09,1510.5,4.5,5.3,8.3,83.8,13,5,8.6,0.54,0.5,12.31,6.48,5.83,3.86,2.85,585.7,310.5
CER-1432,random_validation,91.86,2.63,5.51,1529.9,5.5,12.6,10.5,84,14,3.7,7.6,0.56,0.5,11.94,6.84,5.1,2.33,2.85,605.4,319
CER-1433,random_validation,93.25,4.56,2.2,1671.8,8,6.8,4.1,94,8.7,12.4,0,3.23,0.395,4.09,2.86,1.23,0.1,3.04,790.5,397.2
CER-1434,random_validation,90.73,8.11,1.16,1537.4,6.1,14.3,4,83,3.7,15.8,8,0.73,0.457,10.15,6.13,4.01,2.11,2.82,624.1,324
CER-1435,random_validation,91.01,3.64,5.34,1688.6,4,13.6,10.2,91.3,15,8.3,4.2,2.07,0.5,11.64,5.81,5.83,0.1,2.8,567.6,322.4
CER-1436,random_validation,87.36,3.86,8.78,1591.6,3.7,17.1,10.2,81.5,15,7,8.1,0.58,0.5,13.62,6.61,7.01,0.1,2.37,557.4,293.4
CER-1437,random_validation,86.77,8.38,4.85,1550.4,4.3,12.4,13.5,80.1,11.8,13.6,12,1.1,0.5,14.12,7.29,6.84,1.86,2.89,469.3,290.2
CER-1438,random_validation,90.25,3.8,5.95,1529.6,5.4,10,2.2,82.4,14.9,7.6,6.5,1.06,0.493,10.4,5.92,4.48,2.34,3,583.7,333.9
CER-1439,random_validation,94.03,3.19,2.78,1608.3,3.9,16.6,4.8,89.2,8,6.3,2.2,1.21,0.5,13,6.42,6.58,0.1,2.82,561.9,324.4
CER-1440,random_validation,87.33,5.86,6.81,1532.1,7.5,18.5,7,79.5,15,10.7,8.8,1.13,0.5,9.69,6.56,3.13,1.76,3.21,614,333.2
CER-1441,random_validation,89.51,7.04,3.45,1633.5,2.3,15.1,4.8,86.3,9.4,14.4,6.2,1,0.5,13.22,5.49,7.73,0.1,2.69,528.7,304.6
CER-1442,random_validation,92.84,4.76,2.4,1607.2,7.8,16.7,3.9,90.5,7.6,11.2,2.8,1.99,0.464,7.23,4.98,2.25,0.1,2.64,686.1,363.3
CER-1443,random_validation,90.37,7.39,2.25,1529,2.6,19,13.2,79.9,4.9,11,11.4,0.5,0.5,17.21,7.38,9.83,3.4,2.33,437.4,259
CER-1444,random_validation,86.95,10.08,2.97,1696.7,5.1,16.1,2.5,90,9.9,20,4.2,2.2,0.5,7.8,4.32,3.48,0.1,2.94,671.2,359.6
CER-1445,random_validation,91.55,4.51,3.94,1663.7,4.8,5.7,9.3,91.5,11.9,10.4,3.7,2.45,0.5,9.85,5.33,4.52,0.1,2.42,633.3,339.4
CER-1446,random_validation,89.59,6.37,4.05,1592.2,3.1,9.6,12.3,84.7,11,10.3,9.6,1,0.5,14.12,6.4,7.73,0.1,2.68,515.5,297.1
CER-1447,random_validation,87.74,8.89,3.37,1504.7,2.8,14.3,8,76.8,7.5,13.5,12,0.5,0.5,14.3,6.26,8.04,4.4,3.11,491.6,282.3
CER-1448,random_validation,88.74,4.63,6.63,1504.1,3.7,7.2,6.9,78.5,15,6.1,9.3,0.5,0.5,13.6,6.61,6.99,4.44,3.19,592.6,293.4
CER-1449,random_validation,96.75,1.99,1.26,1679.2,6.2,14.4,14.7,96.9,6.4,4.6,2.5,2.15,0.5,10.58,6.43,4.14,0.1,2.62,591.4,336.2
CER-1450,random_validation,94.27,4.17,1.56,1633.9,4.6,5.8,4.3,91.4,5.6,10.6,1.5,1.94,0.5,10.82,5.72,5.1,0.1,2.46,586.6,337.5
CER-1451,random_validation,92.68,5.74,1.58,1699.7,2.5,8,8.9,91,6,12.1,3.7,1.92,0.5,12.22,5.17,7.05,0.1,2.32,544.2,321
CER-1452,random_validation,92.08,5.66,2.25,1616.1,3.9,8.2,2.5,90.7,7.4,12.3,3.9,1.62,0.457,10.14,5.02,5.11,0.1,2.98,619.9,333.2
CER-1453,random_validation,89.47,9.3,1.23,1539,2.7,9.4,9.6,79.9,3.4,14.8,11.2,0.5,0.469,13.99,6.06,7.93,2.46,2.89,540.5,285
CER-1454,random_validation,96.84,2.77,0.39,1570.8,7.5,12.9,6.9,90.9,2.1,6.9,2.8,1.59,0.478,8.51,5.75,2.76,0.11,2.46,652,350.5
CER-1455,random_validation,96.08,1.68,2.25,1677.2,5,18,14.5,94.8,6.6,4.6,3.2,1.67,0.5,11.16,6.16,5,0.1,2.97,600.1,327.9
CER-1456,random_validation,86.13,6.6,7.27,1573.3,3.4,5.5,9.1,80.4,15,11.1,9.4,0.78,0.5,12.77,5.97,6.8,0.89,2.74,585.5,299.3
CER-1457,random_validation,95.89,3.26,0.85,1542.3,3.9,13,11.6,87.8,1.3,4,6.5,0.55,0.5,13.26,6.56,6.7,2.55,2.91,538.9,308.4
CER-1458,random_validation,92.86,3.31,3.82,1608.3,5.4,13.5,9.8,88.7,10.1,6.5,6.6,1.37,0.468,10.16,5.78,4.39,0.1,2.29,598.1,327.3
CER-1459,random_validation,94.01,2.64,3.35,1629.3,2.4,13,10.8,88.2,8.7,5.1,4.8,1.28,0.5,15.38,6.48,8.9,0.1,2.42,498.9,287.2
CER-1460,random_validation,86.09,11.76,2.15,1569.1,4.5,19.1,14.6,83.3,5.3,20,12,0.67,0.5,14.77,7.74,7.02,1.52,2.84,477.6,283.8
CER-1461,random_validation,93.23,5.75,1.02,1587,3.8,12.5,10.7,86.4,3.5,10.2,7.5,1.3,0.5,13.07,6.41,6.66,0.1,2.56,484.8,307.3
CER-1462,random_validation,86.61,7.63,5.76,1624.7,7.1,14.4,11,85.5,15,15.2,9,1.66,0.5,9.18,5.99,3.19,0.1,2.93,606.8,330.9
CER-1463,random_validation,96.66,1.05,2.29,1680.2,6.9,12.3,6.3,95.9,9,3.9,0,2.71,0.404,6.57,4.24,2.33,0.1,2.96,726.6,376.1
CER-1464,random_validation,90.47,5.87,3.67,1610.9,6.3,7.3,2.8,87.3,10.7,12.6,2.8,2.19,0.432,8.35,5.15,3.2,0.1,2.72,643,344.5
CER-1465,random_validation,86.64,10.01,3.35,1505.9,6.1,19.1,3.8,78,7.2,18.2,10.6,0.5,0.49,11.42,6.91,4.51,3.5,3.32,612.6,311.5
CER-1466,random_validation,85.52,5.98,8.49,1541.9,4.7,12.3,9,78.5,15,10.8,9.8,0.96,0.5,12,6.41,5.59,1.98,2.98,520.8,312.4
CER-1467,random_validation,94.19,4.9,0.91,1584.2,3.7,10.8,5,87.2,2.9,9.3,4.3,0.85,0.5,12.07,5.85,6.23,0.1,2.47,589.7,324
CER-1468,random_validation,95.61,2.51,1.88,1539.1,2.1,5.5,7.3,88.2,4,3.4,5.2,0.5,0.5,14.53,5.9,8.63,2.95,2.63,539,304.4
CER-1469,random_validation,90.5,5.95,3.55,1699.7,7.7,18.2,5.5,91,11,14.7,2.8,2.77,0.476,6.56,4.48,2.08,0.1,3.12,711.6,365.8
CER-1470,random_validation,91.51,7.12,1.36,1508.3,6.7,7.6,7.3,84.1,4,12.4,9.7,0.97,0.447,9.74,6.16,3.57,3.36,2.89,586.4,326.7
CER-1471,random_validation,93.15,3.61,3.24,1511.1,7,15.1,6.9,86.4,9.1,6.1,6.6,0.99,0.438,9.53,6.18,3.35,3.24,3,617.1,329
CER-1472,random_validation,86.58,8.36,5.06,1558.1,5.3,6,7.7,81,13.9,15.1,9.1,1.28,0.495,10.54,5.94,4.6,1.42,2.94,562.7,312.4
CER-1473,random_validation,91.53,6.13,2.34,1558.5,2.4,7.9,8.3,83.3,5.3,10.3,7.3,0.9,0.5,14.71,6.17,8.53,1.85,2.72,448.9,283.2
CER-1474,random_validation,87.81,7.81,4.38,1526.4,4,13.3,7.9,79.8,10.5,12.5,10.6,0.53,0.5,13.8,6.9,6.9,3.02,2.99,499.9,281.5
CER-1475,random_validation,95.46,3.87,0.66,1643.3,2.6,10.5,4.7,92.7,3.3,8.8,2.3,1.2,0.5,13.22,5.69,7.54,0.1,2.29,542.5,315.8
CER-1476,random_validation,85.64,9.63,4.73,1524.1,3.9,7.8,3.3,78.7,12.6,18,10,0.61,0.443,11.37,5.64,5.73,3.55,2.83,600.3,310.2
